id,score
18142,0.8934574571149103
18143,0.7837819999661939
18144,0.3640883626609013
18145,0.9860923783532505
18146,0.9699075752291186
18147,0.8788595949781353
18148,0.27048415474850557
18149,0.9508815872258154
18150,0.5074864815021383
18151,0.9427687431203908
18152,0.9589718746727911
18153,0.36794885510000686
18154,0.7273575190840096
18155,0.461634309949546
18156,0.8999572431219035
18157,0.4839181934965068
18158,0.8940704368311783
18159,0.2863713100038726
18160,0.8583994680437548
18161,0.7220754467207811
18162,0.9656400372242105
18163,0.8316066195224894
18164,0.8467576762725567
18165,0.9232959009450057
18166,0.7762503778112346
18167,0.8372111680178806
18168,0.6645338712067439
18169,0.960339406440998
18170,0.9077297586819222
18171,0.8142866835511964
18172,0.9725532624228248
18173,0.7883731365203858
18174,0.938540298363258
18175,0.9120848148033537
18176,0.7890113520211187
18177,0.7091837946710915
18178,0.5720072898371467
18179,0.9359707552811195
18180,0.26196113752907724
18181,0.9566240933434716
18182,0.7979488619442644
18183,0.9542680446443886
18184,0.9619114557216908
18185,0.7234908196432837
18186,0.5297094569124025
18187,0.9354972818802143
18188,0.7645822150953885
18189,0.2292274456599663
18190,0.9806535299482017
18191,0.3812293901525695
18192,0.8167081779447095
18193,0.9636889052802119
18194,0.5483672520210003
18195,0.7100097596645355
18196,0.12705755833664845
18197,0.9022434705290301
18198,0.832799087721726
18199,0.9061948486443223
18200,0.5970709416373022
18201,0.495272637030174
18202,0.4950923155094015
18203,0.8403223050051722
18204,0.31721441786864707
18205,0.3965552346459751
18206,0.7648680773274652
18207,0.9695567161872469
18208,0.7753360657856383
18209,0.874673103669594
18210,0.4132112766134328
18211,0.4444913553780523
18212,0.33487313307564837
18213,0.8349486221527231
18214,0.8424155652523041
18215,0.7821633661615437
18216,0.47266556723364467
18217,0.44325710442559474
18218,0.7849827663651828
18219,0.8526606798171997
18220,0.25562465139504137
18221,0.6459571515691691
18222,0.1978737129219647
18223,0.2740493450699181
18224,0.08047876622656297
18225,0.8964892753239335
18226,0.9199659002238306
18227,0.6357852502115842
18228,0.8742994187207058
18229,0.2966785531105666
18230,0.9798293113708496
18231,0.8435884438712021
18232,0.7908604782203148
18233,0.8202406322133953
18234,0.7453654663316135
18235,0.7012254014097411
18236,0.9413122970482399
18237,0.5818279973391829
18238,0.6463972718551241
18239,0.9346012518323701
18240,0.9310750679723148
18241,0.858414045079001
18242,0.5785681125418893
18243,0.9853722909401204
18244,0.9453477522422528
18245,0.9421051432346476
18246,0.8468850306395826
18247,0.5972165758239811
18248,0.9643606375003684
18249,0.9692772384347587
18250,0.8351464425695354
18251,0.6989447990368152
18252,0.8711274169642349
18253,0.7905628461262275
18254,0.9509088181216141
18255,0.8370933750580096
18256,0.813795337800322
18257,0.2892431194412297
18258,0.5919311381619552
18259,0.540420403871043
18260,0.20284574437758018
18261,0.6748098640606321
18262,0.8250171593550978
18263,0.9521761442052907
18264,0.6214543909862124
18265,0.11071979562784064
18266,0.9245897864473277
18267,0.9252028808511537
18268,0.9256313356859931
18269,0.2671676246770497
18270,0.7647898908319144
18271,0.972590646661561
18272,0.9045811936773103
18273,0.8516523209111444
18274,0.8383520549741285
18275,0.21251383372421923
18276,0.9395868702181454
18277,0.903736729868527
18278,0.9251668190133983
18279,0.8892154317477654
18280,0.6042668605672903
18281,0.5225445225321014
18282,0.7822337199901712
18283,0.8827700686865839
18284,0.8458810232836624
18285,0.8747738856693794
18286,0.6138805403791625
18287,0.6172224285273716
18288,0.9111075156721575
18289,0.8022277264759459
18290,0.8821526007405642
18291,0.9407868784049462
18292,0.9272645309053618
18293,0.5618810589971214
18294,0.6245090903906987
18295,0.947367688499648
18296,0.5694006445079014
18297,0.11707640470101915
18298,0.9398261567641949
18299,0.6533778472193357
18300,0.7905294295015006
18301,0.9311678101276529
18302,0.5366710313435259
18303,0.5777225942447268
18304,0.38433346409222174
18305,0.5224296635594861
18306,0.7960934466329115
18307,0.18565319247286896
18308,0.8067486401261954
18309,0.2656618164531116
18310,0.48460750620940635
18311,0.5890647230477168
18312,0.734689810563778
18313,0.4758845545094589
18314,0.4300248825344546
18315,0.8472871254230367
18316,0.9573556240262656
18317,0.7955903116999001
18318,0.5945676327779374
18319,0.9263842122308139
18320,0.9103613214246158
18321,0.26617064095776655
18322,0.4320048111266103
18323,0.7208278487468588
18324,0.9009672121755008
18325,0.9503152014880345
18326,0.7455244894685417
18327,0.5033891573034484
18328,0.7817421306823862
18329,0.5971217763834986
18330,0.8706812492732344
18331,0.36306701672488245
18332,0.19518566732776577
18333,0.9464147434152406
18334,0.8517785664262443
18335,0.9235704333617769
18336,0.46459924414240084
18337,0.9134922239287147
18338,0.7853776261724275
18339,0.9318774358979587
18340,0.9404527394936002
18341,0.8542537368577102
18342,0.5484309576708695
18343,0.9726724223843937
18344,0.9561930130267966
18345,0.985159307718277
18346,0.6072110108260451
18347,0.4765065766614059
18348,0.8784697452495838
18349,0.5908130062037501
18350,0.6467471307721631
18351,0.25190949599290713
18352,0.7395150599808529
18353,0.5964984932850147
18354,0.7989893477538537
18355,0.5796889356498061
18356,0.7305924736220262
18357,0.5781843775305255
18358,0.5368595303132616
18359,0.6817051852571554
18360,0.9770341589533049
18361,0.8733268143801853
18362,0.7263375689243448
18363,0.7105792604643724
18364,0.5117074678684104
18365,0.6594581733489859
18366,0.7557362106339685
18367,0.9239034632156635
18368,0.8388016583590672
18369,0.8301303939572696
18370,0.980804222616656
18371,0.8400594261185876
18372,0.745747229354135
18373,0.15387342351263966
18374,0.9301432136831612
18375,0.17380000496732778
18376,0.9637417186950815
18377,0.6547531915122065
18378,0.3186376288019378
18379,0.34071267452733267
18380,0.8035175757161502
18381,0.6580505149117832
18382,0.9081264415691639
18383,0.8465435463806679
18384,0.7975641856933462
18385,0.20368963623869007
18386,0.29601883662158046
18387,0.6266814135271928
18388,0.7518244332280652
18389,0.628155447491284
18390,0.7877537108700852
18391,0.9660562667353401
18392,0.85417527659186
18393,0.17198399261828384
18394,0.9477459889033746
18395,0.8776981035183216
18396,0.9542282371685422
18397,0.9034095422974948
18398,0.9399897258857202
18399,0.7281932471127346
18400,0.8782192820105059
18401,0.15229374946191393
18402,0.9520417776601068
18403,0.19522926529933665
18404,0.8243727250345823
18405,0.9562825028238625
18406,0.855725931504677
18407,0.43921125007086786
18408,0.9821975864213088
18409,0.9301457598291594
18410,0.921937862141379
18411,0.8888576996737513
18412,0.3889045067902269
18413,0.2366785292995387
18414,0.921418603329823
18415,0.9541390564934961
18416,0.9181902443540507
18417,0.9714992893153224
18418,0.9092513906544653
18419,0.32214317249840707
18420,0.940017682313919
18421,0.24786367138911938
18422,0.9355114258568862
18423,0.7136467664406217
18424,0.9648930839423475
18425,0.9166686411561638
18426,0.7862488175260609
18427,0.6692991464302458
18428,0.7097321204070387
18429,0.912707907783574
18430,0.801361314387157
18431,0.8638517237942794
18432,0.38522835795221655
18433,0.5853787940123986
18434,0.57528782260829
18435,0.9168443799018859
18436,0.5481551178570452
18437,0.5131254215692651
18438,0.12457618988279638
18439,0.8501423052672682
18440,0.3329090065997222
18441,0.3553769147601621
18442,0.1547121194416079
18443,0.8590870014552412
18444,0.9464990895369958
18445,0.9114392360736584
18446,0.9022864724027699
18447,0.9018653666150981
18448,0.9472054902849526
18449,0.7723926392094842
18450,0.7345447051114049
18451,0.9525981134381787
18452,0.8331192263241471
18453,0.9058396170879233
18454,0.9801830267084055
18455,0.9955471456050873
18456,0.38018585834009894
18457,0.9784583802880912
18458,0.9075499267413698
18459,0.5473816489351206
18460,0.96446447906823
18461,0.9677250878564243
18462,0.9234029173851013
18463,0.7882899411793413
18464,0.7663939227317942
18465,0.5657099372354046
18466,0.880506679107403
18467,0.2992896127289739
18468,0.9067436966402778
18469,0.9533148732678643
18470,0.4766544652396235
18471,0.9417746494556296
18472,0.4062079141879904
18473,0.7687929720714175
18474,0.7333969800636686
18475,0.8017798900604248
18476,0.7185902644848001
18477,0.09473658101312045
18478,0.18245341192031728
18479,0.800943355519196
18480,0.18003675279946163
18481,0.518951869627525
18482,0.6912064527643138
18483,0.6692495163144736
18484,0.8733032333439794
18485,0.6984600502869178
18486,0.934426880293879
18487,0.09374919184323015
18488,0.8661042959525667
18489,0.44356526136398317
18490,0.968557353060821
18491,0.49129607410266485
18492,0.5817056451378197
18493,0.6079388338944007
18494,0.16145420858058435
18495,0.962608560816995
18496,0.6753381437268751
18497,0.6775669428808936
18498,0.8914529072827306
18499,0.8026014739069445
18500,0.8286961758958882
18501,0.9198092657944252
18502,0.8010407897932776
18503,0.916490206225165
18504,0.5877287285081272
18505,0.9498560175813477
18506,0.6163108842126255
18507,0.23646808929484467
18508,0.16584477794581448
18509,0.7516932201796565
18510,0.38774878125766227
18511,0.8068993578697072
18512,0.99063441157341
18513,0.9549231677219785
18514,0.6253679982547102
18515,0.9869634211063385
18516,0.6984952579284536
18517,0.7903311412909935
18518,0.8210935438501423
18519,0.886464753849753
18520,0.6798083087493634
18521,0.4858498217730687
18522,0.7143918055912544
18523,0.9442848226119732
18524,0.8135268211364746
18525,0.6323522797946273
18526,0.9721446884089503
18527,0.8935403811520544
18528,0.6308853190520713
18529,0.8230207603553246
18530,0.39351701911153464
18531,0.936736807946501
18532,0.11716365845038973
18533,0.9703359556609187
18534,0.7490249343987169
18535,0.6186187444062068
18536,0.9039524055760482
18537,0.6543783798299987
18538,0.986692875623703
18539,0.987169877619579
18540,0.8426293167574652
18541,0.8958015289799921
18542,0.05657316761027122
18543,0.6323464913614865
18544,0.6097082822487272
18545,0.7882274720175513
18546,0.4890909916368024
18547,0.8823040590204041
18548,0.875372314453125
18549,0.6240741462543093
18550,0.9417290928034947
18551,0.9338920496661087
18552,0.6611788916176763
18553,0.9546080593405099
18554,0.7973722988161547
18555,0.3536291753423625
18556,0.5840178970632882
18557,0.055883596831097684
18558,0.008012901060283184
18559,0.9321493551648896
18560,0.8038772356921229
18561,0.7661066170396476
18562,0.8942903463182779
18563,0.7688665727089191
18564,0.9708313596659693
18565,0.755888801402059
18566,0.8674265366176079
18567,0.3846017072940695
18568,0.6465539776045701
18569,0.3497131809078414
18570,0.40790157287285245
18571,0.9403829443043676
18572,0.7697788228248728
18573,0.976778512782064
18574,0.8886444677566661
18575,0.9712173015906893
18576,0.20378518515619737
18577,0.9571434407398618
18578,0.8116068965402143
18579,0.7802594550724687
18580,0.3213730646618481
18581,0.9392579206104936
18582,0.9731291010462004
18583,0.627971594292542
18584,0.9089053382133616
18585,0.7943590297781188
18586,0.061378744610681615
18587,0.5882208797438391
18588,0.6001045276378763
18589,0.32929670564059554
18590,0.8399283349514007
18591,0.8584516463608578
18592,0.5074716806411743
18593,0.6183640687630094
18594,0.8939093655553357
18595,0.9062810416879326
18596,0.895712227245857
18597,0.9334949988743355
18598,0.8722177423279861
18599,0.6150278636093798
18600,0.3295228273704134
18601,0.7222226105887315
18602,0.1536521951186246
18603,0.9118686614365413
18604,0.9158192274899318
18605,0.45769787266336637
18606,0.6247322680621312
18607,0.34123439213325235
18608,0.7692519327689862
