id,score
18142,0.91581920661546
18143,0.8286818383143528
18144,0.35669302677773307
18145,0.9795189934551107
18146,0.9748905679849396
18147,0.9028999949380432
18148,0.20644703320330474
18149,0.9209850388067988
18150,0.4720239870088662
18151,0.9166551108227576
18152,0.9555309060220696
18153,0.33833281729454895
18154,0.7057877112167561
18155,0.40983089804770334
18156,0.9468481404210531
18157,0.324147424801565
18158,0.888151481934027
18159,0.18256776857467524
18160,0.8541736394034474
18161,0.6125939885165885
18162,0.9902279117236845
18163,0.889587709307954
18164,0.9445475262432785
18165,0.8004316887471261
18166,0.4316231276532898
18167,0.7686561000477854
18168,0.6885570502683409
18169,0.9758230632511338
18170,0.9203596787191572
18171,0.9523049612834884
18172,0.8930828385187739
18173,0.9144845528349017
18174,0.9341674852599513
18175,0.7834257477323723
18176,0.8944031153554499
18177,0.7828403953611538
18178,0.3959963872887554
18179,0.861496757707868
18180,0.5080596430017204
18181,0.9563217027692585
18182,0.8759431566756526
18183,0.951867273699067
18184,0.9708694613950086
18185,0.7709675521145603
18186,0.49752891661498533
18187,0.8279395081700507
18188,0.7738189268734554
18189,0.27282080508541084
18190,0.9887654426745933
18191,0.2699751988792636
18192,0.897783151503047
18193,0.8622955426195971
18194,0.5668945215818595
18195,0.7736969998627792
18196,0.12766968734088915
18197,0.8314471611007337
18198,0.9354711837540468
18199,0.8891317717913323
18200,0.2499309812084986
18201,0.5429717488903121
18202,0.7580956256323331
18203,0.9193839009187728
18204,0.3742696398298564
18205,0.7853065090032807
18206,0.8721364010357617
18207,0.8838712391806416
18208,0.8914497484133612
18209,0.771054985552234
18210,0.3115291374435094
18211,0.5458408183297475
18212,0.4133972203419428
18213,0.8379815654189346
18214,0.7413385751881225
18215,0.6390107656518538
18216,0.166177499408507
18217,0.24660794362263438
18218,0.743484797519538
18219,0.8286603380282374
18220,0.16356859608818353
18221,0.5132340026399205
18222,0.33630159279720817
18223,0.29507848918498547
18224,0.08083241469262709
18225,0.7995561060855358
18226,0.9458166363432428
18227,0.44837594365440525
18228,0.744588826153693
18229,0.36194625816826
18230,0.9425927223264137
18231,0.9343976993862249
18232,0.7022368352883583
18233,0.8273563348405625
18234,0.8785481987993882
18235,0.9647818075592609
18236,0.9603272322352951
18237,0.5917386426021849
18238,0.9271519530365442
18239,0.90864095724448
18240,0.9635708937790817
18241,0.9508988409187864
18242,0.919062254718297
18243,0.9705189629765067
18244,0.9864658893170917
18245,0.9802021028006753
18246,0.9315714762026943
18247,0.5459410880083644
18248,0.9403764267829238
18249,0.9857360291489905
18250,0.8619097700425586
18251,0.9039339110436977
18252,0.8036570334735391
18253,0.7480865575759388
18254,0.9724052445871054
18255,0.9304400460184648
18256,0.6902940155295534
18257,0.1429699527428624
18258,0.48329835976121316
18259,0.783012023489144
18260,0.2793787948867045
18261,0.39207470689904333
18262,0.9005843075683142
18263,0.9593985041517148
18264,0.4704141834876581
18265,0.11939490986094713
18266,0.9166805996200689
18267,0.8278129546501123
18268,0.9546844552904072
18269,0.21170181348402906
18270,0.7466000610297181
18271,0.9893937880358443
18272,0.9651653647722649
18273,0.7766323920671092
18274,0.7379634161305402
18275,0.33297846706910617
18276,0.9712571768212874
18277,0.9223174163618626
18278,0.9523190454460104
18279,0.7602889451533539
18280,0.1401009992418174
18281,0.3332140298232775
18282,0.9210636746737024
18283,0.8930710798783947
18284,0.6715952151838045
18285,0.9202919847556457
18286,0.7762982545079284
18287,0.6569733333836223
18288,0.9082949876943978
18289,0.9057247576217531
18290,0.9453619727493967
18291,0.9861250760398099
18292,0.9398001351203473
18293,0.7747542823343743
18294,0.622805293631419
18295,0.9480202138252714
18296,0.8129083740739358
18297,0.2127437892756175
18298,0.9763467677996138
18299,0.7209508286758646
18300,0.697512099861378
18301,0.8368199829511334
18302,0.40878012019411025
18303,0.5192299121455308
18304,0.19421860718497092
18305,0.6834081187246184
18306,0.5907604371208124
18307,0.11817254624330749
18308,0.8610625897778672
18309,0.1762104783497595
18310,0.43755449745040753
18311,0.81073567886861
18312,0.6833076753020095
18313,0.19944439959203375
18314,0.2698935712055881
18315,0.8984023662598215
