id,score
18142,0.8689999366187217
18143,0.7628227179532938
18144,0.37066385286337633
18145,0.8749677146598532
18146,0.8819172322126432
18147,0.7840390592783612
18148,0.31927926379618254
18149,0.8812402986422145
18150,0.690309356263944
18151,0.8371189889495787
18152,0.840553946025788
18153,0.518852383740796
18154,0.6425889198651323
18155,0.5057607606795106
18156,0.8983205851118411
18157,0.4413728911938308
18158,0.822431205646871
18159,0.2833174996451748
18160,0.8441343722051166
18161,0.6703725371448368
18162,0.8918719969333457
18163,0.7832913499104297
18164,0.8457098962047217
18165,0.8047613270194945
18166,0.8203393184933492
18167,0.74541573987602
18168,0.6259519369551195
18169,0.9023353151312506
18170,0.8103611860420687
18171,0.8529603353816979
18172,0.8984571924019759
18173,0.77150309765551
18174,0.8808704142445551
18175,0.8128825765462926
18176,0.7549540857440554
18177,0.6390413092922268
18178,0.6031726771912935
18179,0.8083891700602949
18180,0.5547445918554955
18181,0.8570875187376011
18182,0.7388793027539249
18183,0.8731249400298394
18184,0.8394389169944029
18185,0.7438427650105216
18186,0.5380907364453437
18187,0.8701209836233458
18188,0.6905889335489991
18189,0.293884445698817
18190,0.9175684947907515
18191,0.434296324267279
18192,0.7878841268298785
18193,0.8914945492995479
18194,0.6232391978258743
18195,0.7256163107876356
18196,0.19299574322939056
18197,0.8060715473730788
18198,0.7678431284013271
18199,0.7938331548501973
18200,0.5239267980490425
18201,0.46874782918845814
18202,0.5423109159474115
18203,0.8199301470242033
18204,0.43029372874178834
18205,0.5145879584121652
18206,0.7316120021045489
18207,0.8782816084798009
18208,0.7592598393365918
18209,0.7953489141951996
18210,0.44538860414967135
18211,0.5961651736202757
18212,0.36508150844699955
18213,0.8185686080198875
18214,0.785726127872707
18215,0.7345954349259732
18216,0.5005742408759345
18217,0.5381121442476229
18218,0.6127035396423731
18219,0.8493858109089928
18220,0.34020212708776904
18221,0.6588039191526427
18222,0.33075321825815074
18223,0.36862101947867976
18224,0.16539088202206553
18225,0.8483304332773304
18226,0.8677227117679309
18227,0.6664380730805113
18228,0.8419575484367959
18229,0.38400327847015475
18230,0.8579517517619232
18231,0.8203938487496738
18232,0.6951933089397676
18233,0.7964649599105138
18234,0.7033830070161188
18235,0.8122118012299545
18236,0.8964770584004749
18237,0.5956874448129846
18238,0.8197989760094562
18239,0.8737120652965237
18240,0.8756431117439241
18241,0.8538398403264624
18242,0.734084547906056
18243,0.8835210077168089
18244,0.9002422110720247
18245,0.8419162347971888
18246,0.7831377620945343
18247,0.5996261501237564
18248,0.8834514535968926
