id,score
18142,0.8351764705882353
18143,0.8511764705882352
18144,0.7723529411764706
18145,0.976
18146,0.7463529411764706
18147,0.9005882352941177
18148,0.5655630252100841
18149,0.8791764705882352
18150,0.7483529411764706
18151,0.6923529411764706
18152,0.97
18153,0.29305882352941176
18154,0.3810588235294118
18155,0.3150588235294118
18156,0.7509411764705882
18157,0.21423529411764708
18158,0.7677647058823529
18159,0.7917647058823529
18160,0.8399215686274509
18161,0.35805882352941176
18162,0.8891764705882352
18163,0.7409411764705882
18164,0.8343529411764705
18165,0.8611764705882352
18166,0.99
18167,0.3804705882352941
18168,0.6883529411764706
18169,0.992
18170,0.8965882352941177
18171,1.0
18172,0.9445882352941176
18173,0.14482352941176468
18174,0.9525882352941176
18175,0.6809411764705883
18176,0.8105882352941176
18177,0.5007058823529411
18178,0.6549411764705882
18179,0.998
18180,0.4090588235294118
18181,0.6775294117647059
18182,0.3644705882352941
18183,0.946321568627451
18184,1.0
18185,0.49988235294117644
18186,0.6949411764705883
18187,0.9165882352941177
18188,0.5727058823529412
18189,0.11682352941176471
18190,0.998
18191,0.8825882352941177
18192,0.6375294117647059
18193,0.986
18194,0.2696470588235294
18195,0.8391764705882353
18196,0.4667058823529412
18197,0.36705882352941177
18198,0.38188235294117645
18199,0.7676078431372548
18200,0.5687058823529412
18201,0.7977647058823529
18202,0.6615294117647059
18203,0.6027058823529412
18204,0.6289411764705883
18205,0.6189411764705883
18206,0.5681176470588236
18207,0.7909411764705883
18208,0.5987058823529412
18209,0.8551764705882352
18210,0.4338823529411765
18211,0.6776078431372549
18212,0.4927058823529412
18213,0.4712941176470588
18214,0.6067058823529412
18215,0.6803529411764706
18216,0.877764705882353
18217,0.6149411764705883
18218,0.823764705882353
18219,0.5367058823529411
18220,0.5701176470588236
18221,0.7917647058823529
18222,0.4987058823529412
18223,0.1008235294117647
18224,0.18223529411764705
18225,0.5807058823529412
18226,0.7509411764705882
18227,0.5287058823529411
18228,0.95
18229,0.39188235294117646
18230,0.994
18231,0.9265882352941177
18232,0.994
18233,0.49188235294117644
18234,0.5681176470588236
18235,0.7735294117647059
18236,0.9405882352941176
18237,0.8851764705882352
18238,0.6281176470588236
18239,0.9105882352941177
18240,0.7743529411764706
18241,0.6147058823529412
18242,0.5675294117647058
18243,0.988
18244,0.9151764705882353
18245,0.935921568627451
18246,0.8343529411764705
18247,0.8203529411764705
18248,0.8089411764705883
18249,0.9585882352941176
18250,0.7543529411764706
18251,0.7229411764705882
18252,0.9305882352941177
18253,0.6469411764705882
18254,0.6769411764705883
18255,0.6869411764705883
18256,0.8671764705882352
18257,0.37188235294117644
18258,0.6295294117647059
18259,0.837764705882353
18260,0.4444705882352942
18261,0.3644705882352941
18262,0.5667058823529412
18263,0.7175196078431372
18264,0.7583529411764706
18265,0.34447058823529414
18266,0.5458823529411765
18267,0.6601176470588235
18268,0.95
18269,0.5681176470588236
18270,0.5201176470588236
18271,0.984
18272,0.8991764705882352
18273,0.8471764705882353
18274,0.5152941176470589
18275,0.3376470588235294
18276,0.9225882352941177
18277,0.711529411764706
18278,0.7609411764705882
18279,0.7383529411764705
18280,0.5321176470588236
18281,0.4664705882352941
18282,0.972
18283,0.5521176470588236
18284,0.99
18285,0.9139999999999999
18286,0.8611764705882352
18287,0.3536470588235294
18288,0.8911764705882352
18289,0.8070980392156862
18290,0.7009411764705882
18291,0.982
18292,0.9405882352941176
18293,0.6735294117647059
18294,0.5521176470588236
18295,0.984
18296,0.7663529411764706
18297,0.5221176470588236
18298,0.9325882352941177
18299,0.41447058823529415
18300,0.34647058823529414
18301,0.9385882352941177
18302,0.5795294117647058
18303,0.42670588235294116
18304,0.2222352941176471
18305,0.2776470588235294
18306,0.45329411764705885
18307,0.3544705882352941
18308,0.723529411764706
18309,0.38070588235294117
18310,0.6041176470588235
18311,0.8271764705882353
18312,0.7343529411764705
18313,0.1728235294117647
18314,0.35705882352941176
18315,0.34188235294117647
18316,0.958
18317,0.994
18318,0.46388235294117647
18319,0.972
18320,0.994
18321,0.31388235294117645
18322,0.7189411764705882
18323,0.8931764705882352
18324,0.6541176470588235
18325,0.7983529411764705
18326,0.6615294117647059
18327,0.6015294117647059
18328,0.8491764705882352
18329,0.6441176470588235
18330,0.886
18331,0.43470588235294116
18332,0.3684705882352941
18333,0.8905882352941177
18334,0.46729411764705886
18335,0.942
18336,0.21823529411764708
18337,0.9285882352941177
18338,0.9485882352941176
18339,0.7917647058823529
18340,0.9445882352941176
18341,0.8971764705882352
18342,0.34247058823529414
18343,0.725529411764706
18344,0.7349411764705882
18345,1.0
18346,0.6755294117647059
18347,0.6361176470588236
18348,0.7840980392156862
18349,0.5247058823529411
18350,0.707529411764706
18351,0.5392941176470588
18352,0.36388235294117643
18353,0.5661176470588236
18354,0.27047058823529413
18355,0.4687058823529412
18356,0.32305882352941173
18357,0.41847058823529415
18358,0.36788235294117644
18359,0.7323529411764705
18360,0.994
18361,0.6655294117647059
18362,0.5007058823529411
18363,0.5132941176470589
18364,0.4872941176470588
18365,0.6521176470588235
18366,0.97
18367,0.9086764705882353
18368,0.8371764705882353
18369,0.6581176470588235
18370,0.7749411764705882
18371,0.859764705882353
18372,0.35505882352941176
18373,0.3524705882352941
18374,0.8091764705882353
18375,0.1996470588235294
18376,0.8991764705882352
18377,0.8765882352941177
18378,0.3376470588235294
18379,0.49611764705882355
18380,0.6928627450980392
18381,0.23541176470588235
18382,0.5821176470588235
18383,0.8877647058823529
18384,0.5255294117647059
18385,0.6695294117647059
18386,0.1408235294117647
18387,0.35305882352941176
18388,0.865764705882353
18389,0.5932941176470587
18390,0.3970588235294118
18391,0.9325882352941177
18392,0.7757647058823529
18393,0.3644705882352941
18394,0.7831764705882354
18395,0.9025882352941177
18396,0.3544705882352941
18397,0.9095882352941176
18398,0.861764705882353
18399,0.98
18400,0.7697647058823529
18401,0.6161176470588235
18402,0.9245882352941177
18403,0.23905882352941177
18404,0.8891764705882352
18405,0.964
18406,0.8591764705882352
18407,0.3170588235294118
18408,0.986
18409,0.992
18410,0.9625882352941176
18411,0.99
18412,0.5612941176470588
18413,0.35964705882352943
18414,0.8771764705882352
18415,0.992
18416,0.875764705882353
18417,0.9625882352941176
18418,0.9545882352941176
18419,0.6209411764705883
18420,0.9131764705882353
18421,0.3544705882352941
18422,0.6867058823529412
18423,0.837764705882353
18424,0.49529411764705883
18425,0.96
18426,0.7877647058823529
18427,0.6455294117647059
18428,0.7837647058823529
18429,0.9031764705882352
18430,0.7509411764705882
18431,0.7616862745098039
18432,0.3972941176470588
18433,0.7723529411764706
18434,0.38788235294117646
18435,0.8123529411764705
18436,0.5627058823529412
18437,0.2630588235294118
18438,0.5681176470588236
18439,0.8163529411764705
18440,0.5735294117647058
18441,0.5815294117647059
18442,0.3216470588235294
18443,0.6741176470588235
18444,0.8263529411764705
18445,0.8911764705882352
18446,0.8991764705882352
18447,0.9271764705882353
18448,0.9465882352941176
18449,0.7169411764705882
18450,0.8845882352941177
18451,0.964
18452,0.7269411764705882
18453,0.9005882352941177
18454,0.986
18455,1.0
18456,0.39447058823529413
18457,0.871764705882353
18458,0.6135294117647059
18459,0.42470588235294116
18460,0.8651764705882352
18461,0.8491764705882352
18462,0.6829411764705883
18463,0.4857058823529412
18464,0.958
18465,0.4852941176470588
18466,0.8017647058823529
18467,0.38388235294117645
18468,0.8263529411764705
18469,0.9071764705882353
18470,0.5547058823529412
18471,0.9101764705882353
18472,0.6609411764705883
18473,0.988
18474,0.6569411764705883
18475,0.7623529411764706
18476,0.835764705882353
18477,0.33647058823529413
18478,0.4092941176470588
18479,0.4098823529411765
18480,0.14682352941176469
18481,0.39847058823529413
18482,0.6101176470588235
18483,0.5407058823529411
18484,0.7183529411764706
18485,0.37588235294117645
18486,0.841764705882353
18487,0.24964705882352942
18488,0.8403529411764705
18489,0.32423529411764707
18490,0.8291764705882353
18491,0.7557647058823529
18492,0.40447058823529414
18493,0.37329411764705883
18494,0.6755294117647059
18495,0.9185882352941177
18496,0.4138823529411765
18497,0.6395294117647059
18498,0.8383529411764705
18499,0.6855294117647059
18500,0.8097647058823529
18501,0.9108529411764705
18502,0.7503529411764706
18503,0.9405882352941176
18504,0.2816470588235294
18505,0.855764705882353
18506,0.5701176470588236
18507,0.6429411764705882
18508,0.5387058823529411
18509,0.5201176470588236
18510,0.3256470588235294
18511,0.6923529411764706
18512,0.9465882352941176
18513,0.994
18514,0.5507058823529412
18515,0.9665882352941176
18516,0.6669411764705883
18517,0.697529411764706
18518,0.8371764705882353
18519,0.7141176470588235
18520,0.5052941176470589
18521,0.4767058823529412
18522,0.4090588235294118
18523,0.691529411764706
18524,0.7937647058823529
18525,0.6001176470588235
18526,0.8183529411764705
18527,0.7697647058823529
18528,0.6849411764705883
18529,0.6201176470588236
18530,0.34447058823529414
18531,0.9025882352941177
18532,0.45129411764705885
18533,0.8771764705882352
18534,0.5681176470588236
18535,0.5521176470588236
