id,score
18142,0.7850567323937702
18143,0.834808276030044
18144,0.7144324992868919
18145,0.948484526004454
18146,0.7293543351477126
18147,0.8059778178095888
18148,0.5142345283510589
18149,0.8261543533554122
18150,0.7312729521626458
18151,0.729168547131586
18152,0.8770589018169076
18153,0.3613944506951903
18154,0.5110584881600353
18155,0.366704241679739
18156,0.8236750543063692
18157,0.21259501422280294
18158,0.846814461462567
18159,0.7027841425774287
18160,0.8238339066429642
18161,0.5443137258206601
18162,0.9212102321981321
18163,0.7957828709941072
18164,0.8374713800613609
18165,0.8424897452910883
18166,0.9679724833098323
18167,0.588551248104602
18168,0.7372901615684966
18169,0.9828356653307425
18170,0.8296397379296065
18171,0.9534664368388629
18172,0.8765132821277004
18173,0.540443578647951
18174,0.8465870438052017
18175,0.6358782176604528
18176,0.7396270614377247
18177,0.47436607226777205
18178,0.6466215522319735
18179,0.9781587806578838
18180,0.4730757077769446
18181,0.7509923004974443
18182,0.4787135293011288
18183,0.9124834900893416
18184,0.9859280735254288
18185,0.6262122754654003
18186,0.5717264865522788
18187,0.8823289287917612
18188,0.7073279236659221
18189,0.21812707504249373
18190,0.9644364807003676
18191,0.7874856316172787
18192,0.6768576610380173
18193,0.9203188571713188
18194,0.5538254446985461
18195,0.6978883379353559
18196,0.37299220180649595
18197,0.49567569311396104
18198,0.4972612579646241
18199,0.8155913178915078
18200,0.43086957993820113
18201,0.6505868003803282
18202,0.6926105672003467
18203,0.6073658145884638
18204,0.510476441290077
18205,0.6506387128493153
18206,0.4495094780836939
18207,0.8587921996375881
18208,0.623667022487909
18209,0.8259297258630084
18210,0.6336982866297572
18211,0.6485272774317402
18212,0.47549298012454955
18213,0.4602894646035938
18214,0.43712501177359964
18215,0.6597555099181738
18216,0.870444717423022
18217,0.5018179238041597
18218,0.6942952532805791
18219,0.609730894608506
18220,0.4594471619790746
18221,0.6207067000162935
18222,0.507039731341958
18223,0.2597413240612014
18224,0.24291386445891053
18225,0.6127499962896374
18226,0.7131154762621232
18227,0.6341585491355587
18228,0.9430453168623375
18229,0.3703381392101553
18230,0.9684745716217793
18231,0.8064386402401128
18232,0.8998037087086477
18233,0.6373779459144838
18234,0.57574837344938
18235,0.8306869241483709
18236,0.9427458180859906
18237,0.8889104669990103
18238,0.782652804501058
18239,0.7853466406009485
18240,0.8132271294302694
18241,0.7035793716168729
18242,0.7628785618076845
18243,0.9473876318329513
18244,0.78324742108332
18245,0.9261462819247606
18246,0.8071745279904851
18247,0.8902374773204006
18248,0.7396025137859515
18249,0.927106748020656
18250,0.6418010518909988
18251,0.8759718357656091
18252,0.817569869672055
18253,0.5859162265779146
18254,0.8578992189897785
18255,0.7662045557083861
18256,0.8315493951462877
18257,0.5782132407885113
18258,0.37840725390867186
18259,0.7980703679396862
18260,0.5302669934717871
18261,0.4125551256341942
18262,0.680420871419915
18263,0.8126997738388132
18264,0.6905976374917843
18265,0.3141327606021331
18266,0.7100329244763669
18267,0.8088459554669124
18268,0.8985941572321785
18269,0.5922448581384182
18270,0.5180940523345557
18271,0.9539050762111491
18272,0.9059856091381465
18273,0.8531563753291955
18274,0.6501372925890251
18275,0.3544066136337007
18276,0.9255913800274554
18277,0.7808162964296285
18278,0.8733480356083126
18279,0.8255060300596115
18280,0.3684785675038487
18281,0.5449923829108352
18282,0.8673302854949778
18283,0.5294661004012778
18284,0.8618486134211222
18285,0.7521096460397798
18286,0.7478660512565503
18287,0.4140802165792765
18288,0.8864917487561241
18289,0.8022668953942742
18290,0.7799596035968527
18291,0.9730429127035718
18292,0.8976582673700239
18293,0.694699866905038
18294,0.4201895615247057
18295,0.9319743002315963
18296,0.7482767741003705
18297,0.5459186613197775
18298,0.9486303638119962
18299,0.5859318986309475
18300,0.5563632069112854
18301,0.7396627881511364
18302,0.6249306601072023
18303,0.3953289643208753
18304,0.34189443595106234
18305,0.5051229995232356
18306,0.44340307244068805
18307,0.3661738501700063
18308,0.7307016616376184
18309,0.30275553451089793
18310,0.4164768563291535
18311,0.8218362744810747
18312,0.7469341875770158
18313,0.17585510731687237
18314,0.22088848488375468
18315,0.43445706342032325
18316,0.9023869454704151
18317,0.8249860076181816
18318,0.572079698616879
18319,0.7872592285823341
18320,0.9423896305079412
18321,0.3779030244266852
18322,0.8356155732334617
18323,0.9412941342139627
18324,0.6169600039334504
18325,0.8023242668766247
18326,0.6809222805322245
18327,0.5196488856128193
18328,0.7725749883584442
18329,0.5665171020295177
18330,0.657698609918055
18331,0.4896296840095124
18332,0.4206809407228951
18333,0.9168839534361024
18334,0.678797963689497
18335,0.9343382929467192
18336,0.2437772976339253
18337,0.8549022702276176
18338,0.8751580959398407
18339,0.7705223140561431
18340,0.9110303064797933
18341,0.6673607890966103
18342,0.39326357979758186
18343,0.8044437553439904
18344,0.8192159394080343
18345,0.9877933313449224
18346,0.8119640332174244
18347,0.5958626995675987
18348,0.7716808517654948
18349,0.7053977398049315
18350,0.6331145033562248
18351,0.5846885552019216
18352,0.4582631744327675
18353,0.6850456006730942
18354,0.3892972563436112
18355,0.5541808122319972
18356,0.35407834825548323
18357,0.42463457996768755
18358,0.5658349985306418
18359,0.644501847701631
18360,0.9487321951365231
18361,0.7429042967897898
18362,0.5485189765651384
18363,0.605483986180663
18364,0.5270381116028422
18365,0.7316815599226484
18366,0.849695931727236
18367,0.9059642937441206
18368,0.7217060357313105
18369,0.679333568310426
18370,0.8754373149817992
18371,0.6583640155209648
18372,0.36805149642020835
18373,0.3523759554441104
18374,0.7120537767282782
18375,0.1885294307796058
18376,0.829893477536707
18377,0.7192866874448048
18378,0.43291818243226193
18379,0.42367963305439754
18380,0.5138384944167225
18381,0.35513187980326033
18382,0.5484883044523917
18383,0.8342266350781288
18384,0.592005516021222
18385,0.46694310323425653
18386,0.2021052094343795
18387,0.34016704354002697
18388,0.8120366113656913
18389,0.5080006184534026
18390,0.3949965546997756
18391,0.9278743222900182
18392,0.7267824541921781
18393,0.6036583260680265
18394,0.7870179018497611
18395,0.796788842374274
18396,0.7107211849048459
18397,0.9021920223858692
18398,0.8649537126754482
18399,0.9163629979136014
18400,0.8703668224764805
18401,0.6983125142207545
18402,0.9390899404982194
18403,0.3386146376855092
18404,0.8922914096519342
18405,0.955069405949477
18406,0.7578741363580922
18407,0.4220095611960846
18408,0.9590887849126201
18409,0.9617618113912717
18410,0.9198520273002783
18411,0.7991767300921259
18412,0.694025512080425
18413,0.6298630018778238
18414,0.886156962807024
18415,0.9737516399441343
18416,0.8340054959240799
18417,0.9513502133948705
18418,0.9234574533360244
18419,0.5016915637742744
18420,0.924502612138531
18421,0.435958867201016
18422,0.7391083537335915
18423,0.7961658338502412
18424,0.7436210487495202
18425,0.8049786708752315
18426,0.7999683571079977
18427,0.6501655546056325
18428,0.5806959855913124
18429,0.788750322747004
18430,0.7734382894551265
18431,0.7502687974142589
18432,0.5034675011735407
18433,0.7460556769236453
18434,0.49222507962380857
18435,0.8768664649686712
18436,0.4742331672372806
18437,0.30522823377446767
18438,0.6557751127282071
18439,0.7797567006732761
18440,0.6829066142749728
18441,0.6147286717942692
18442,0.3347756520030191
18443,0.8183868035498788
18444,0.8887733684643634
18445,0.9114565018203664
18446,0.8323911769419147
18447,0.9338119066224095
18448,0.8310013361094044
18449,0.6694827613138544
18450,0.8990760368960142
18451,0.9275058258013292
18452,0.7611038473333126
18453,0.792384146210769
18454,0.936107522133625
18455,0.9819704592227936
18456,0.4659368522104166
18457,0.895032601957511
18458,0.7685386698935192
18459,0.43546662930605035
18460,0.8395689063787602
18461,0.8653408624504694
18462,0.7999129314236321
18463,0.680851978830192
18464,0.8880467970106336
18465,0.5341342808861359
18466,0.8287329919460057
18467,0.5945292388719245
18468,0.8034012542226382
18469,0.8983889258912257
18470,0.516800012104014
18471,0.7838662104117892
18472,0.5219940227216294
18473,0.9253336732821031
18474,0.5102416135199497
18475,0.6645616873994301
18476,0.7343580947742531
18477,0.32317210321687045
18478,0.36024671443737266
18479,0.40455369868430086
18480,0.24180897686829259
18481,0.39393082885099745
18482,0.502792221821849
18483,0.4718174925737273
18484,0.6180601890193375
18485,0.33917341956533426
18486,0.868154781140604
18487,0.3665976174045409
18488,0.8345790394578602
18489,0.3923771221648351
18490,0.9007920444751168
18491,0.7176697941261322
18492,0.4311390802159029
18493,0.40706852155424483
18494,0.6216093278036398
18495,0.9136219655163432
18496,0.5879776973123007
18497,0.7501144580013045
18498,0.7810943204559745
18499,0.7741346855431317
18500,0.7501300529592178
18501,0.8941804316101934
18502,0.804830694602985
18503,0.9570563353308595
18504,0.4242451572504627
18505,0.7637205352206635
18506,0.46579830193994165
18507,0.616308666700702
18508,0.5203861690424272
18509,0.39785522734810747
18510,0.5136591709059615
18511,0.5468555046739284
18512,0.9561659518862081
18513,0.9118507452276018
18514,0.5970076751789024
18515,0.971517465191304
18516,0.6432979279329433
18517,0.8138701556598723
18518,0.7985126000443032
18519,0.737217353670213
18520,0.6860468974466913
18521,0.3846106689212865
18522,0.383286516918643
18523,0.8002731217160796
18524,0.7563330627356125
18525,0.4807639020403722
18526,0.7990440933545714
18527,0.6665928355745807
18528,0.6881284422001808
18529,0.6760451972839099
18530,0.3823159479146831
18531,0.9274722060623866
18532,0.26123462728792124
18533,0.8896997332373191
18534,0.5472235376051474
18535,0.4743145468288494
18536,0.7025378371512544
18537,0.41050425331803636
18538,0.9871679682623257
18539,0.9896415372689565
18540,0.8364319881358745
18541,0.8819246063318128
18542,0.1529162953366535
18543,0.5393202604432936
18544,0.589780366490373
18545,0.612886390694039
18546,0.3563114058591748
18547,0.7731500907592382
18548,0.5886090314886928
18549,0.37595922845327556
18550,0.8563880088401564
18551,0.7882377229966512
18552,0.5469862044503556
18553,0.8598622512636762
18554,0.7297357206727803
18555,0.6696261361301902
18556,0.35416903386980875
18557,0.13297696757428148
18558,0.023362194719639694
18559,0.7902144895260063
18560,0.7466435376030308
18561,0.6961650323694969
18562,0.8280981515506441
18563,0.8264300492480618
18564,0.931831783979476
18565,0.8023659148923145
18566,0.8014053442736006
18567,0.5754669604775314
18568,0.8850461820079963
18569,0.4009490540174239
18570,0.2901047978912587
18571,0.931926027086896
18572,0.7619976095109914
18573,0.8964162667387664
18574,0.8966426311765338
18575,0.9307673101156718
18576,0.6541188807774355
18577,0.9331341922147175
18578,0.7949354240818529
18579,0.620966361125629
18580,0.40333673764525324
18581,0.8821602197223241
18582,0.9175948108957414
18583,0.3458548471813958
18584,0.8323353308927283
18585,0.6475939779683231
18586,0.055263481112645264
18587,0.8088573383247293
18588,0.5175366036942936
18589,0.42844886652253183
18590,0.9221128715586251
18591,0.7676486800115732
18592,0.7724853404469244
18593,0.3481750837350912
18594,0.7568196412880225
18595,0.7989699922099541
18596,0.8714303292574375
18597,0.8978928109998868
18598,0.7997631412257201
18599,0.7725110111888221
18600,0.8208211551284902
18601,0.6796296646102723
18602,0.32223147652211886
18603,0.8176160866207688
18604,0.8886777731787215
18605,0.510093096053147
18606,0.7841525135905135
18607,0.18246714143053944
18608,0.6038956185949749
18609,0.9159282087047966
18610,0.5364179767505867
18611,0.5848746854879285
18612,0.5750961454867679
18613,0.5167938635578767
18614,0.6809672347579906
18615,0.7170450450264125
18616,0.8621066521211387
18617,0.7480850182674644
18618,0.46604837981133834
18619,0.8196828655179454
18620,0.934219230350822
18621,0.9206706553477301
18622,0.8219510001936485
18623,0.7860008967651616
18624,0.8966032603502415
18625,0.9016372535627509
18626,0.7609115952459461
18627,0.8694396805202259
18628,0.82682254723722
18629,0.8411238620946326
18630,0.8875970805860742
18631,0.9143823006543389
18632,0.8927915422708169
18633,0.8130968416830932
