id,score
18142,0.7937290755730623
18143,0.7471942079314338
18144,0.707479797361501
18145,0.9035729172733524
18146,0.7199428027453104
18147,0.6795258807941579
18148,0.48380964321382297
18149,0.6600550341411732
18150,0.7055178773650276
18151,0.6009572332682291
18152,0.8889744028577529
18153,0.5834123246122148
18154,0.5356944014506085
18155,0.5997674958599797
18156,0.8588154310006114
18157,0.4979744503921791
18158,0.8241353920892864
18159,0.6490332796644139
18160,0.7109116094006289
18161,0.6167955993528578
18162,0.7951607791388335
18163,0.8286155760968604
18164,0.8915042239887173
18165,0.6592786545029251
18166,0.9199289496978555
18167,0.7953409423007337
18168,0.7336329251554136
18169,0.9308113330620738
18170,0.8989139259541908
18171,0.941534144195847
18172,0.7645756115542376
18173,0.5283895211113682
18174,0.8657654831383396
18175,0.742935248549765
18176,0.7030472913300407
18177,0.4447826759560118
18178,0.7322120541802017
18179,0.806709509759465
18180,0.5751598531475631
18181,0.8791207369407449
18182,0.4557227106987203
18183,0.8644212871366509
18184,0.7770410523396809
18185,0.5839040726449612
18186,0.6517118603017453
18187,0.7506941781026204
18188,0.6949400573995237
18189,0.3934468354217309
18190,0.9221384744529804
18191,0.6092328066101639
18192,0.6066079275501958
18193,0.728820710604265
18194,0.6386763447990983
18195,0.5505801371980454
18196,0.35026312104959056
18197,0.5571308355666832
18198,0.523757748142864
18199,0.8030420099169978
18200,0.3748194280475256
18201,0.7149382903646399
18202,0.3968395024415397
18203,0.566296835838522
18204,0.6154348681396766
18205,0.6814596647492019
18206,0.4836368709828977
18207,0.9100205914418334
18208,0.6170382913642318
18209,0.6818605254120156
18210,0.6127682411034759
18211,0.6605522057550783
18212,0.4482358187314414
18213,0.5093637032667654
18214,0.6376139220290572
18215,0.6962994777520356
18216,0.8203784172862095
18217,0.5082342135711811
18218,0.7527187717208014
18219,0.5580564173309749
18220,0.456481333230258
18221,0.4258246851065522
18222,0.7029407098363806
18223,0.3547828929169188
18224,0.4001852502302869
18225,0.5071383931999834
18226,0.7173578950016445
18227,0.6110825290308917
18228,0.7368320194685759
18229,0.3468568652745628
18230,0.7777798664816963
18231,0.7872033647943284
18232,0.7577349017090126
18233,0.7120648405092592
18234,0.6835363678384568
18235,0.8471694317809288
18236,0.9188669980252664
18237,0.7890023689622767
18238,0.9152680051124086
18239,0.8891800750865309
18240,0.8967691075599183
18241,0.8277737360353358
18242,0.889127373984168
18243,0.8143607191491867
18244,0.9273109951081532
18245,0.7843940751446477
18246,0.8585769126389193
18247,0.9169268628641842
18248,0.6719479436150162
18249,0.9322443227653582
18250,0.5330261748023485
18251,0.9112905072521712
18252,0.7482727544218939
18253,0.6805454875610352
18254,0.797460839375729
18255,0.7412378539668047
18256,0.742598564870255
18257,0.4792724257143437
18258,0.5374674508995338
18259,0.6787569133246244
18260,0.5835612775025403
18261,0.5845428165488631
18262,0.747531771552107
18263,0.6758654761119983
18264,0.6780974625463697
18265,0.5018427629188114
18266,0.7280942906962359
18267,0.8355961793679209
18268,0.9116398160784764
18269,0.7049769003108555
18270,0.7804920773858912
18271,0.9002637380379649
18272,0.9135706542395212
18273,0.8440334684999332
18274,0.6769366508324475
18275,0.7301681318812433
18276,0.8598452601848257
18277,0.8805018330742244
18278,0.9197807977173494
18279,0.8386821630504828
18280,0.4047175289181525
18281,0.5647053483486034
18282,0.7250437797246013
18283,0.6614519299206769
18284,0.7741575977342959
18285,0.9090486140843222
18286,0.7851797884287516
18287,0.500980652359778
18288,0.8918854005487308
18289,0.9086605821071279
18290,0.7204441692016602
18291,0.9342340701836558
18292,0.7049031795201337
18293,0.6431388951036524
18294,0.5089076661278682
18295,0.9000296992964646
18296,0.7595228838726186
18297,0.4859809048776132
18298,0.9056913608330698
18299,0.5899880035082358
18300,0.5875166958155313
18301,0.7067310813426829
18302,0.6097745395395351
18303,0.6593455079555369
18304,0.6034540442431272
18305,0.6151357662924872
18306,0.582628990877985
18307,0.4375058643270279
18308,0.7137331391952514
